price,rooms,area_m2,floor,district,build_type,renovation,bathroom,heating,condition,techpassport
550000,3,70,1,Сино,Вторичный рынок,Новый ремонт,Раздельный,Нет,Построено,Есть
550000,2,71,3,Сино,Новостройка,С ремонтом,Совмещенный,Нет,Построено,Нет
550000,1,65,6,Сино,Новостройка,Без ремонта (коробка),Раздельный,Нет,На стадии строительства,Нет
550000,2,66,8,Другое,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
550000,2,43,14,Сино,Новостройка,Новый ремонт,Совмещенный,Есть,Построено,Нет
550000,1,49,9,И. Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Есть
550000,2,60,6,Шохмансур,Новостройка,Без ремонта (коробка),Раздельный,Есть,Построено,Нет
550000,3,103,10,Другое,Новостройка,Без ремонта (коробка),Раздельный,Нет,Построено,Есть
550000,1,48,4,Фирдавси,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Есть
550000,2,85,8,И. Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
550000,2,86,12,И. Сомони,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
550000,2,70,1,Другое,Новостройка,С ремонтом,Раздельный,Нет,Построено,Есть
550000,2,60,2,Сино,Вторичный рынок,Новый ремонт,Раздельный,Нет,Построено,Есть
550000,2,83,13,Другое,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
550000,4,90,2,Другое,Вторичный рынок,С ремонтом,Раздельный,Есть,Построено,Есть
550000,2,58,2,Сино,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
550000,1,67,14,Сино,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Нет
550000,1,54,12,Шохмансур,Новостройка,Без ремонта (коробка),Совмещенный,Есть,На стадии строительства,Есть
550000,1,48,7,Сино,Новостройка,С ремонтом,Совмещенный,Есть,Построено,Нет
550000,2,36,3,Фирдавси,Вторичный рынок,Без ремонта (коробка),Совмещенный,Есть,Построено,Есть
550000,1,67,15,Сино,Новостройка,Без ремонта (коробка),Раздельный,Есть,На стадии строительства,Нет
550000,4,75,5,Сино,Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
550000,1,45,3,Фирдавси,Вторичный рынок,Без ремонта (коробка),Совмещенный,Есть,Построено,Есть
550000,2,68,6,Сино,Новостройка,Новый ремонт,Раздельный,Нет,Построено,Есть
550000,2,58,6,Сино,Вторичный рынок,С ремонтом,Раздельный,Нет,Построено,Есть
550000,2,65,9,Сино,Новостройка,С ремонтом,Раздельный,Нет,Построено,Нет
